year,school_id,region,sector,n_stu,n_escs,w_sum,escs,math,read,scie,sd_escs,sd_math,sd_read,sd_scie
2018,3200098,Buenos Aires,Privada,31,31,3275.11578,0.27958,461.76014,506.55343,495.00523,0.81054,64.98374,69.40395,54.77875
2018,3200099,NOA,Pública,29,28,236.63117,-1.30336,378.97208,403.95419,399.11172,1.05958,53.69895,75.64450,70.60477
2018,3200100,NOA,Pública,33,33,286.75823,-0.10909,423.74430,457.62702,451.74170,0.83009,55.89091,70.08816,65.28956
2018,3200101,NOA,Pública,30,30,250.25067,-1.18166,391.55639,433.12312,430.57587,1.24464,43.41122,57.68307,50.18512
2018,3200102,Cuyo,Pública,18,16,1384.72314,-0.44719,430.09054,453.53339,458.45587,0.84153,66.18804,75.18804,74.38653
2018,3200103,Córdoba,Privada,29,29,567.50574,-0.56300,419.88895,467.57003,449.76877,0.81844,52.10151,59.40241,55.33711
2018,3200104,Buenos Aires,Pública,20,20,1902.82418,-0.63661,382.68904,405.78521,411.04984,0.73985,67.05266,75.29954,69.55781
2018,3200105,CABA,Pública,22,22,437.23683,-0.64149,358.70277,372.16655,368.00634,0.87892,49.50178,62.82452,62.96187
2018,3200106,NEA,Pública,6,6,1411.07930,-3.27279,272.47978,280.43829,310.01529,0.50867,45.12403,48.41123,20.49006
2018,3200107,NOA,Pública,2,2,827.50232,-1.85785,268.30485,227.62940,263.12255,1.65102,47.29774,61.21211,14.99102
2018,3200108,NEA,Pública,1,1,439.98828,-3.08470,263.63570,347.74340,379.64080,,,,
2018,3200109,NOA,Privada,34,34,3539.11934,0.41607,443.38924,478.24481,466.73254,0.67048,44.59894,52.84417,57.99765
2018,3200110,Córdoba,Privada,34,34,625.05126,0.03642,466.03543,508.03122,499.76495,0.83425,57.89782,52.38421,64.74535
2018,3200111,CABA,Pública,31,31,283.29546,-0.43464,415.58397,409.08585,436.38511,0.85882,67.06466,81.28626,79.30499
2018,3200112,Córdoba,Privada,34,34,594.27580,-0.72416,442.68132,491.46486,481.27013,1.11944,50.48366,54.31585,55.65508
2018,3200113,NEA,Pública,32,31,2245.64584,-1.13560,329.28228,337.49660,362.49718,1.27940,55.56295,78.00815,58.64882
2018,3200114,CABA,Privada,33,33,446.80404,0.76047,482.11351,495.26153,486.82478,0.50607,52.73279,64.14895,54.89546
2018,3200115,Buenos Aires,Privada,34,34,3277.53411,-0.07000,448.90702,501.64056,477.81768,0.73046,61.59126,63.69957,62.33128
2018,3200116,NOA,Pública,26,26,1521.59702,-0.74165,345.18747,350.46255,360.80292,1.07230,53.48776,66.97983,58.71528
2018,3200117,Santa Fe,Pública,31,31,2119.77480,-1.80516,350.96633,388.41420,379.77209,1.08325,47.96277,59.62651,49.63148
2018,3200118,CABA,Privada,33,32,476.91582,-0.12810,413.09444,430.55819,426.56453,0.92919,55.28405,95.04640,71.10603
2018,3200119,NEA,Privada,27,27,2668.25885,-0.46186,365.79600,377.71103,383.88355,0.78383,63.19364,82.96128,73.63104
2018,3200120,Córdoba,Pública,30,29,563.83243,-1.04887,404.28676,419.66445,418.91588,0.92558,58.91972,65.00368,58.33435
2018,3200121,Córdoba,Pública,30,30,494.53793,-0.95721,417.05371,441.54593,437.90794,1.12383,54.09344,76.27274,75.87082
2018,3200122,NOA,Pública,29,29,2931.64400,-1.85100,292.89598,289.44472,303.66407,1.04864,62.90854,67.97043,62.48329
2018,3200123,NOA,Privada,33,33,458.99562,0.21311,445.57482,486.65758,482.22828,0.82343,61.92419,68.64746,53.13592
2018,3200124,CABA,Privada,31,31,521.38006,0.39949,464.47267,481.96723,482.92623,0.57703,54.96087,74.10349,54.80920
2018,3200125,Córdoba,Pública,30,29,522.96992,-1.20556,368.29656,392.48205,399.43340,0.88862,59.64750,81.20005,68.67472
2018,3200126,NEA,Pública,30,29,2640.61819,-2.00733,331.20953,345.40346,365.42351,0.85526,50.15013,73.28172,64.21851
2018,3200127,Córdoba,Privada,35,35,662.37568,0.21690,463.33447,515.84285,505.92821,0.66164,50.82532,63.18909,65.49728
2018,3200128,NEA,Pública,30,30,2172.53765,-1.74978,323.60605,341.66703,352.46212,0.83328,52.46410,65.70627,46.70918
2018,3200129,CABA,Pública,33,33,597.24955,-1.04203,416.25434,420.44268,428.53272,1.00300,60.79456,82.22198,72.90065
2018,3200130,NEA,Pública,29,29,2846.99859,0.00456,435.02877,481.60499,464.18627,0.84948,54.18447,58.13224,48.39525
2018,3200131,CABA,Privada,32,32,422.08431,0.90438,517.77464,539.07841,533.06916,0.52872,53.08836,63.54095,62.52933
2018,3200132,NOA,Pública,34,30,321.31227,-0.95058,336.81687,356.54039,365.36575,0.97763,40.76337,62.14952,38.38936
2018,3200133,CABA,Privada,28,28,342.97298,0.39997,500.73824,529.56892,524.12636,0.65360,36.54859,57.85187,43.83700
2018,3200134,CABA,Pública,18,16,323.32357,-0.58364,450.01464,453.11578,467.61074,0.70887,53.76875,72.39003,62.31732
2018,3200136,Córdoba,Pública,26,25,505.31820,-1.36629,376.25292,396.65600,388.50443,1.17864,53.17621,77.42731,71.86354
2018,3200137,Córdoba,Pública,30,30,551.81058,-1.26517,348.12387,362.62221,368.41406,0.81785,57.41907,74.25744,62.34350
2018,3200138,CABA,Pública,34,34,541.07382,-0.63488,398.30700,432.71060,423.50604,0.97902,51.29554,69.88907,63.97201
2018,3200139,NEA,Pública,29,28,2746.09239,-0.79782,347.82573,370.94430,360.96887,1.10960,50.17669,70.02424,63.54240
2018,3200140,Buenos Aires,Privada,32,32,3134.87486,-1.08934,420.71861,454.01905,453.89850,0.92722,61.79471,76.76185,58.23828
2018,3200141,CABA,Pública,28,26,257.74310,-0.95662,334.92051,324.19789,349.04922,0.84765,51.51995,64.82578,49.34009
2018,3200142,Córdoba,Privada,34,34,696.85828,0.41748,475.99231,483.52247,491.89942,0.51060,56.87343,66.57527,59.30453
2018,3200143,Santa Fe,Pública,3,3,491.82134,-2.91038,370.85271,401.24296,383.94380,1.22622,39.81688,10.45720,59.94253
2018,3200144,Buenos Aires,Pública,21,21,1676.18469,-1.78490,293.61630,309.74354,319.64169,0.79846,47.70243,73.40969,53.90458
2018,3200145,Córdoba,Privada,34,34,579.47575,-0.22361,424.66615,465.45896,455.70224,0.95686,41.42381,65.66283,65.71626
2018,3200146,Cuyo,Pública,30,30,1603.34010,-1.22164,331.04605,333.11717,364.76475,1.20552,44.08149,64.86464,65.99864
2018,3200147,Santa Fe,Privada,31,31,2616.93692,-0.08786,432.73541,449.16070,440.34809,0.79771,49.77947,69.58446,62.98819
2018,3200148,NEA,Pública,12,11,2156.08592,-2.15070,277.63922,270.26739,307.89962,1.18914,46.14884,82.45383,61.46889
2018,3200149,CABA,Privada,11,11,245.13962,0.82100,462.34502,513.30809,500.22892,0.51513,41.68965,58.10519,51.06602
2018,3200150,Buenos Aires,Privada,33,33,3387.23880,0.96463,527.39060,537.20219,545.21910,0.45904,46.71600,53.30506,59.96484
2018,3200151,Cuyo,Pública,29,29,2649.80999,-1.24660,319.97386,326.51818,344.80377,0.99364,65.77929,76.61316,73.97747
2018,3200152,CABA,Privada,35,34,542.16327,0.14056,411.31982,407.12060,414.49981,0.78432,50.44558,81.64043,53.04986
2018,3200153,Santa Fe,Pública,29,29,2573.77174,-1.37127,368.70097,379.38855,392.91028,0.86025,62.49988,80.81384,68.27794
2018,3200154,Córdoba,Pública,14,14,286.14560,-1.55611,367.88219,379.93265,387.27527,0.90707,42.55466,79.62993,58.65193
2018,3200155,NOA,Privada,31,31,282.93838,0.28637,443.31672,478.84014,477.76451,0.75674,51.41122,72.05772,64.38192
2018,3200156,Buenos Aires,Privada,32,31,2556.31584,-1.05297,406.23230,452.56621,444.44260,0.75996,53.12198,65.62135,58.11166
2018,3200157,Córdoba,Pública,11,11,463.41281,-2.61169,309.46387,333.92279,345.48145,0.81692,58.06816,65.06362,53.51046
2018,3200158,Buenos Aires,Pública,11,11,1603.14186,-1.51961,316.59871,309.40727,339.38342,0.64590,58.27239,89.06704,49.72008
2018,3200159,Córdoba,Pública,19,18,382.47343,-2.31070,345.46077,360.99296,372.57004,0.61436,49.81160,61.79440,45.11481
2018,3200160,CABA,Privada,24,22,260.00300,-0.77524,329.00322,303.93322,337.13010,0.92927,53.53282,74.07208,61.31455
2018,3200161,Buenos Aires,Pública,17,17,2016.55461,-0.80390,341.24254,361.48672,360.25338,0.77824,50.04366,91.93052,73.63781
2018,3200162,Buenos Aires,Pública,30,28,7049.49959,-0.87620,414.56601,448.78944,450.71132,0.92517,53.06766,69.03730,60.78058
2018,3200163,Santa Fe,Pública,1,1,362.06807,-3.88220,350.69890,345.94860,333.92110,,,,
2018,3200164,NOA,Pública,33,33,278.84911,-0.08060,434.00424,496.06120,472.58985,0.97953,46.37718,58.48596,60.26953
2018,3200165,NOA,Pública,24,23,138.15918,-1.63722,312.92194,317.34730,338.56743,0.98401,42.04889,51.81034,38.49494
2018,3200166,CABA,Pública,29,29,443.62313,-0.23157,406.28668,430.68528,434.19471,0.78870,54.83399,74.40421,54.43733
2018,3200167,Córdoba,Pública,23,23,419.60819,-0.01002,526.81472,581.00092,557.20236,0.82214,51.52113,42.16171,49.66732
2018,3200168,CABA,Pública,31,31,570.92086,0.33283,518.85721,536.82656,541.86949,0.71501,51.13223,54.99029,48.60873
2018,3200169,Córdoba,Pública,29,29,413.20037,-0.33315,440.19931,452.05286,458.01779,0.96080,57.90227,65.65816,69.16833
2018,3200170,CABA,Privada,24,24,357.86851,0.74788,463.76025,489.38998,495.02042,0.49961,46.42765,69.80421,63.48023
2018,3200171,Cuyo,Pública,34,34,2108.63696,-1.57886,358.44722,385.69963,383.58994,0.82079,50.23253,66.53873,54.19458
2018,3200172,Santa Fe,Privada,33,33,2224.88642,-0.33635,431.49840,462.78709,453.59996,0.96883,47.74060,69.69248,58.76413
2018,3200173,Buenos Aires,Pública,30,30,2480.48766,-0.57375,385.95872,368.91110,400.47424,0.63156,36.14074,64.65976,42.58138
2018,3200174,NOA,Pública,2,2,86.54798,-1.51815,249.09990,240.99490,285.81275,0.42674,1.52919,89.78418,44.71156
2018,3200175,NEA,Pública,33,33,2741.95636,-0.27345,397.88663,419.88083,426.95820,0.94115,62.94635,71.04542,58.85192
2018,3200176,NOA,Pública,29,29,302.31217,-1.64793,317.59944,341.57396,352.57199,1.12770,51.74904,63.32813,64.48449
2018,3200177,CABA,Privada,33,33,579.79272,0.06791,448.85988,468.72664,462.97684,0.79327,58.18219,85.54989,76.58810
2018,3200178,NOA,Pública,23,22,88.46232,-1.79521,305.73094,341.17265,336.36418,0.98439,59.19646,72.55372,58.07623
2018,3200179,Cuyo,Pública,32,32,2277.80048,-1.37425,354.97911,372.57473,382.72970,0.96853,48.45306,64.44797,54.58511
2018,3200180,Córdoba,Privada,34,34,618.98446,0.15377,450.13683,480.38665,477.66344,0.85423,56.94977,66.40623,61.30358
2018,3200181,Santa Fe,Pública,28,27,2418.43582,-1.41223,361.82607,379.24696,379.62625,0.87719,54.81594,79.19732,59.35050
2018,3200182,NOA,Privada,34,33,268.96650,-0.36568,395.87507,431.35564,423.88164,0.75291,51.13530,72.79099,67.13396
2018,3200183,Santa Fe,Pública,13,13,2272.99969,-2.06800,296.20140,289.95986,309.50776,1.03702,39.31776,64.19090,35.35819
2018,3200184,CABA,Privada,34,32,576.01866,0.80158,521.08426,553.16858,548.94198,0.52480,45.40508,57.05619,53.64235
2018,3200185,NEA,Pública,25,25,2427.53577,-1.75672,338.06439,342.40180,358.92619,1.33359,66.84686,74.77371,70.34540
2018,3200186,NEA,Pública,15,14,1968.59434,-1.17115,283.34781,285.90174,297.80285,1.26981,32.29017,68.34071,36.75602
2018,3200187,NOA,Pública,23,22,185.64860,-1.67799,330.08109,364.38758,363.79076,1.28754,61.61124,81.12404,56.78012
2018,3200188,Córdoba,Privada,32,32,429.41615,-0.33624,403.50355,437.07805,433.52212,0.98874,59.01653,71.71458,64.01342
2018,3200189,Patagonia,Privada,26,26,2358.21322,0.28981,430.49757,456.47822,456.29203,0.59712,51.08090,65.48817,55.21713
2018,3200190,Buenos Aires,Pública,22,22,2562.23011,-0.71746,398.54469,437.92187,446.42123,0.84883,49.04614,63.34686,64.62246
2018,3200191,Buenos Aires,Pública,21,20,1968.33634,-1.38576,367.59717,400.75357,409.60019,0.91608,62.43351,70.32926,71.74105
2018,3200192,Córdoba,Pública,24,24,487.22868,-1.20129,343.94984,354.79773,363.50927,0.99968,55.93174,72.04573,62.21566
2018,3200193,Patagonia,Pública,30,28,1677.08602,-0.78771,394.98722,431.06228,429.14802,1.17790,69.60187,89.10881,78.95672
2018,3200194,NEA,Pública,7,5,974.86879,-1.21757,269.20182,252.01429,312.30460,1.22770,16.23287,20.80643,47.11864
2018,3200195,Buenos Aires,Pública,17,16,1768.13672,-1.91343,330.09868,341.91096,340.38395,1.01744,58.26470,70.17776,50.49990
2018,3200196,Patagonia,Pública,22,22,1710.20801,-0.69472,379.37333,387.84785,409.75450,1.13589,46.21624,78.80764,73.29822
2018,3200197,NEA,Privada,15,15,1326.70945,-1.60132,281.08943,287.05169,299.67794,1.52172,32.02863,70.11477,35.69596
2018,3200198,Cuyo,Pública,22,21,1769.54783,-1.70410,342.29165,369.94742,378.52340,0.93361,53.74548,61.08172,54.31872
2018,3200199,Patagonia,Pública,24,24,1782.64225,-1.32112,361.80845,375.66017,385.30023,1.16647,47.98169,64.17428,69.01282
2018,3200200,Córdoba,Privada,32,32,738.62306,-0.66754,420.81162,449.54433,440.92078,1.12430,70.07078,73.31060,69.13893
2018,3200201,NOA,Pública,22,22,165.65794,-1.81513,318.79466,344.44763,343.91407,1.06870,51.64320,61.03948,48.36265
2018,3200202,Buenos Aires,Pública,19,19,3500.14064,-1.04846,413.02289,426.70027,444.37581,1.00197,37.36163,59.89408,41.45204
2018,3200203,NOA,Privada,33,33,301.31554,-0.25423,424.45698,478.40336,455.70781,0.80867,53.21365,57.46477,55.84238
2018,3200204,Córdoba,Privada,31,31,676.61234,-0.53506,439.31594,474.41137,472.68778,1.12609,62.48490,65.38212,58.48139
2018,3200205,Córdoba,Pública,28,28,550.13596,-1.46759,335.11300,359.77105,355.91277,1.01052,68.58385,80.02132,68.48078
2018,3200206,NOA,Pública,27,27,208.35406,-1.49770,343.70104,361.56105,369.07219,1.00249,63.85541,78.27510,54.85926
2018,3200207,CABA,Privada,28,28,487.84836,-1.31293,369.79151,388.93962,385.40527,0.92032,49.17417,60.18077,47.96460
2018,3200208,Córdoba,Privada,22,22,402.84244,-0.86072,421.11804,449.16287,437.53015,0.96292,41.10198,42.88160,51.83655
2018,3200209,NOA,Pública,32,32,257.76178,-1.41456,387.09681,409.30209,415.71073,0.98500,55.86587,74.80631,58.35362
2018,3200210,Santa Fe,Pública,30,30,3361.14450,-1.25737,390.40788,386.55461,393.44345,1.16939,59.46944,70.43973,75.87360
2018,3200211,Buenos Aires,Pública,17,17,1749.71935,-1.27720,347.89815,348.17849,369.25146,0.97237,44.63728,78.77168,51.41813
2018,3200212,Buenos Aires,Privada,22,22,2129.93113,-0.32568,416.03046,436.90354,433.52334,0.85388,45.46122,71.82643,64.88300
2018,3200213,Santa Fe,Pública,21,20,1924.00896,-2.01884,285.94044,287.72128,309.42823,0.93360,59.12923,79.55397,69.09542
2018,3200214,CABA,Privada,34,34,486.96483,0.80396,490.14786,507.40460,515.09323,0.53085,49.57177,63.71788,63.03727
2018,3200215,NOA,Privada,33,33,240.79539,-0.65592,430.28477,442.67732,443.76565,0.89089,65.35682,76.44770,70.58918
2018,3200216,Buenos Aires,Pública,26,26,2603.28709,-1.05405,384.47757,389.12640,404.52144,0.92134,58.88846,73.17129,60.58859
2018,3200217,NEA,Pública,29,29,2968.10893,-1.10459,348.43900,359.01885,372.14995,1.05274,65.25187,73.87380,61.96761
2018,3200218,Córdoba,Pública,29,29,592.18506,-0.95918,374.04079,398.66884,394.44599,0.99262,52.69297,65.97600,50.59528
2018,3200219,NEA,Pública,13,13,2321.75633,-2.68022,267.64581,286.92062,312.95988,0.71273,36.35460,56.41591,51.41692
2018,3200220,Buenos Aires,Pública,13,13,1244.62919,-1.84038,312.65038,322.57909,328.28993,0.92711,53.48987,70.50368,63.29831
2018,3200221,Córdoba,Pública,31,30,624.27764,-2.13920,329.00503,353.85937,351.12126,0.90537,49.67861,47.96209,47.87637
2018,3200222,NOA,Pública,29,29,241.32712,-1.31300,366.85414,399.82362,398.73464,0.98565,45.35611,62.79859,66.30038
2018,3200223,NEA,Pública,23,23,2089.64636,0.17677,438.65751,489.45890,441.01763,0.63927,52.49949,66.89994,55.74612
2018,3200224,CABA,Pública,30,27,376.15801,-0.74921,414.72633,427.95983,436.26706,1.01981,55.00330,75.31759,64.62843
2018,3200225,NEA,Pública,20,20,3651.23532,-1.79657,284.33204,298.00456,302.59345,0.88898,59.99185,73.33096,65.52821
2018,3200226,NOA,Pública,30,30,164.12497,-1.26285,341.51009,372.48188,369.76104,1.02299,52.05139,73.74903,57.44267
2018,3200227,Córdoba,Privada,30,30,673.47187,-0.11088,435.11299,487.76095,481.76567,0.66547,54.66881,69.40408,60.75851
2018,3200228,Córdoba,Privada,28,28,524.02171,-0.83436,391.20016,415.15571,412.45710,1.01659,52.56301,66.67526,62.94141
2018,3200229,NOA,Pública,23,23,2278.66756,-2.13863,302.04514,321.86293,337.41263,1.42699,44.39359,49.42522,55.61934
2018,3200230,NOA,Pública,29,29,330.88693,-1.45967,332.08803,350.00522,354.41024,0.98523,42.53067,64.46062,57.36249
2018,3200231,Córdoba,Pública,28,28,487.45848,-1.50486,327.47566,323.19028,338.92213,0.91751,46.67332,57.19374,47.84809
2018,3200232,NOA,Pública,29,29,163.62029,-1.59562,270.48480,280.64763,305.54367,1.14007,44.27099,62.01393,52.16440
2018,3200233,Córdoba,Pública,30,28,700.37491,-1.43529,326.43284,337.13690,349.41104,0.96223,54.10883,59.96446,57.58772
2018,3200234,NEA,Privada,35,35,3019.42708,-0.07799,453.60402,475.76821,490.53812,0.97519,61.69986,75.02133,59.93246
2018,3200235,Buenos Aires,Pública,17,17,1686.52044,-1.55558,318.55540,320.98715,317.18289,0.95289,48.95190,53.36907,58.82981
2018,3200236,CABA,Pública,31,31,410.48571,-0.64405,451.76384,467.07392,465.64522,0.95726,60.80846,63.46927,66.30215
2018,3200237,Buenos Aires,Pública,31,31,2423.58551,-0.35700,394.17011,410.78868,421.19298,0.87051,47.76272,74.50914,58.05095
2018,3200238,Buenos Aires,Pública,28,28,2247.92655,-0.93724,403.02661,449.95820,445.33747,0.74526,44.09007,68.77157,55.97263
2018,3200239,CABA,Pública,28,26,535.11139,-1.14034,427.72495,458.61120,455.76082,0.62994,67.82643,74.61207,59.85938
2018,3200240,CABA,Privada,30,26,789.51376,0.30630,368.52468,376.37685,391.72078,0.73529,70.59737,84.38312,61.49002
2018,3200241,CABA,Pública,32,31,395.52330,-0.95567,375.69133,387.59850,393.27947,1.01241,58.65447,72.98765,64.36277
2018,3200242,NOA,Privada,31,31,2211.49475,-1.37359,341.42278,370.76564,367.33838,0.91424,48.36335,75.67324,54.06785
2018,3200243,NOA,Pública,29,29,260.92504,-1.80779,320.84877,335.20933,352.62568,1.03319,47.87320,71.21893,49.21470
2018,3200244,Córdoba,Pública,30,30,512.07605,-1.43072,391.62148,400.43767,414.25491,0.98001,47.71714,62.58405,53.53981
2018,3200245,NOA,Pública,30,30,329.48766,-1.47224,329.92916,353.54015,360.92309,0.80309,39.20604,63.62774,50.54685
2018,3200246,Buenos Aires,Pública,29,27,3044.93903,-1.97086,324.12972,334.58078,345.82210,0.81848,60.47753,65.27763,51.84213
2018,3200247,NOA,Privada,29,29,328.38210,0.00197,432.47667,454.92014,449.30093,0.79755,50.93677,75.52237,68.41861
2018,3200248,Córdoba,Privada,33,33,632.94473,-0.47018,426.96130,465.49753,455.56364,0.79494,43.94936,71.08047,52.09581
2018,3200250,NEA,Pública,26,25,1658.96852,-1.73473,313.41986,328.00118,338.80809,1.44912,54.65839,72.60115,48.07633
2018,3200251,NOA,Pública,25,25,288.47365,-2.40196,286.09095,288.20218,316.39950,0.83169,47.83271,64.02627,51.39211
2018,3200252,Córdoba,Pública,32,31,1002.99692,-0.73333,461.93631,477.86333,492.35369,0.90262,57.11109,62.98264,62.12310
2018,3200253,NOA,Privada,30,30,152.17056,-0.73478,395.70315,418.97969,425.16230,1.04478,45.59033,62.79794,48.84121
2018,3200254,Buenos Aires,Pública,20,20,2024.96806,-1.26229,352.01488,382.47618,371.91121,0.79287,46.33751,73.60749,70.48121
2018,3200255,Buenos Aires,Pública,27,25,1438.86759,-1.24206,350.78060,367.64136,372.18669,0.81258,48.70123,71.86691,45.65328
2018,3200256,Buenos Aires,Pública,23,22,2232.79869,-1.16693,381.10402,378.76989,394.11350,0.98094,71.31716,75.17599,59.21357
2018,3200257,CABA,Privada,35,35,528.25290,0.00859,453.25886,476.75236,481.34618,0.85848,49.63352,72.22116,66.15663
2018,3200258,NOA,Pública,28,28,248.36844,-0.58697,380.86291,416.31860,408.61178,0.90282,52.22469,75.45537,62.10993
2018,3200259,NOA,Privada,31,30,3504.66666,-0.96963,395.41894,423.74296,404.35310,0.75458,55.87543,87.79734,68.33483
2018,3200260,NOA,Pública,31,30,282.06463,-1.60126,327.50436,351.32823,350.85051,1.05505,48.97179,69.14258,56.00598
2018,3200261,Santa Fe,Pública,33,33,2511.77467,-1.04271,389.59498,401.20270,401.93519,1.05175,54.09579,66.20843,55.83411
2018,3200262,NOA,Pública,30,30,253.87911,-1.19572,382.59443,414.05366,405.86961,0.93263,48.73475,67.18221,52.77066
2018,3200263,CABA,Privada,33,33,329.67889,-0.05917,423.83166,442.23057,428.68792,0.68602,46.30871,65.28017,62.90339
2018,3200264,CABA,Privada,33,33,395.88273,0.12421,432.98124,455.19321,448.77371,0.77306,52.68865,55.45688,60.04960
2018,3200265,Buenos Aires,Privada,31,30,2325.54765,-1.07153,343.49513,383.27396,380.76518,0.82696,64.51847,76.43676,62.61159
2018,3200266,NOA,Pública,30,30,280.57795,-1.94428,315.74121,343.45473,338.88797,0.99555,45.38596,66.99980,47.61756
2018,3200267,NOA,Pública,26,24,226.54907,-1.84714,341.53096,361.77955,374.16364,0.93254,51.39840,68.70240,48.20629
2018,3200268,CABA,Pública,22,22,288.80923,-1.13724,383.81331,392.45775,397.98560,1.19797,47.48020,63.53350,64.51891
2018,3200269,Santa Fe,Pública,29,29,2023.24974,-0.81075,411.28412,413.47660,427.87323,1.02394,48.75430,55.18608,45.39395
2018,3200270,NOA,Pública,1,1,18.91734,-3.88650,287.04140,352.50900,323.45200,,,,
2018,3200271,Córdoba,Pública,30,30,464.49894,-1.45532,360.10443,395.54723,395.11858,0.83188,44.27092,59.24901,55.50254
2018,3200272,NEA,Privada,11,8,1933.02513,-1.42066,307.06264,337.48055,337.99423,0.88439,33.30365,63.92854,42.93676
2018,3200273,NOA,Privada,32,32,366.02609,0.14125,418.38433,458.56813,456.72487,0.76652,47.24462,70.06223,57.64833
